,Image,x1,y1,x2,y2
641,w_8132.jpg,1732,697,1273,1607
642,w_5714.jpg,1693,1173,946,288
643,w_582.jpg,3105,2012,1426,1421
644,w_2595.jpg,4465,805,2241,1896
645,w_3747.jpg,1996,1094,665,1133
646,w_7014.jpg,2228,945,428,891
647,w_1705.jpg,1479,1280,1374,2084
648,w_4722.jpg,2684,2095,2399,144
649,w_9089.jpg,3093,1779,1837,1004
650,w_472.jpg,3018,314,1662,1205
651,w_5195.jpg,4493,1722,1510,1893
652,w_315.jpg,1548,1995,811,1154
653,w_5687.jpg,1994,493,1139,1182
654,w_343.jpg,2394,804,1182,1375
655,w_5428.jpg,1521,1183,1098,1938
656,w_2877.jpg,2113,1472,1405,794
657,w_3351.jpg,1342,1676,955,576
658,w_3934.jpg,1290,-111,1197,1071
659,w_3545.jpg,3364,763,1414,3040
660,w_4621.jpg,2427,1110,1172,1117
661,w_5727.jpg,3151,1292,1529,2882
662,w_2880.jpg,1423,726,1347,2040
663,w_4959.jpg,3324,2117,-151,2004
664,w_5429.jpg,2709,1742,714,1513
665,w_6346.jpg,1898,635,700,1024
666,w_5536.jpg,1487,652,990,1706
667,w_7677.jpg,2724,1205,1437,1277
668,w_455.jpg,3001,2787,2531,1318
669,w_5099.jpg,2535,1875,2340,1410
670,w_7335.jpg,2099,754,1219,866
671,w_6268.jpg,1452,1365,1430,500
672,w_7652.jpg,1390,927,939,1747
673,w_2816.jpg,1968,2094,1824,1024
674,w_1983.jpg,1867,465,1606,1626
675,w_2911.jpg,2112,1711,1198,504
676,w_5427.jpg,3062,1337,3,1179
677,w_8941.jpg,1946,367,1494,1556
678,w_8769.jpg,2212,394,953,1087
679,w_5102.jpg,1914,1113,573,721
680,w_9313.jpg,1901,860,412,292
681,w_9093.jpg,2018,855,871,1818
682,w_1026.jpg,2006,-61,1361,1400
683,w_2518.jpg,3288,1827,1161,782
684,w_4371.jpg,2207,1798,1578,1460
685,w_9075.jpg,1756,1586,913,712
686,w_8019.jpg,1628,634,1596,1924
687,w_5931.jpg,1786,1187,1081,452
688,w_5051.jpg,2655,702,1281,963
689,w_5327.jpg,1869,305,1403,1147
690,w_2199.jpg,2744,769,1126,1123
691,w_8072.jpg,2298,509,1036,1329
692,w_7589.jpg,1537,678,1063,1467
693,w_3691.jpg,1949,1098,335,1178
694,w_9072.jpg,1593,970,935,2004
695,w_482.jpg,4163,1444,2592,1895
696,w_1899.jpg,1683,883,235,912
697,w_8970.jpg,2555,-65,1931,831
698,w_1024.jpg,3771,2337,1819,1160
699,w_3512.jpg,1404,116,1346,1074
700,w_782.jpg,1623,659,1052,1267
701,w_8909.jpg,2278,1479,1041,891
702,w_3509.jpg,1720,864,1377,1825
703,w_6701.jpg,2082,798,527,1170
704,w_2645.jpg,1836,944,-33,1288
705,w_5376.jpg,2138,1271,1065,998
706,w_9346.jpg,1548,1303,1299,316
707,w_6798.jpg,2377,988,1148,1032
708,w_742.jpg,1356,856,1308,1142
709,w_6991.jpg,2417,747,1194,1012
710,w_7640.jpg,1960,1866,1636,1048
711,w_74.jpg,2025,318,1492,1133
712,w_7501.jpg,1899,130,1435,1187
713,w_7447.jpg,1514,1115,187,736
714,w_9137.jpg,2222,1793,1546,908
715,w_7205.jpg,1669,891,363,287
716,w_4350.jpg,4736,1635,2287,2335
717,w_8976.jpg,1850,1123,578,1265
718,w_1068.jpg,2734,1590,836,2040
719,w_3902.jpg,1918,848,1191,2077
720,w_840.jpg,1499,1849,1291,456
721,w_9147.jpg,1649,595,1297,1518
722,w_8039.jpg,1974,336,1184,771
723,w_4552.jpg,1890,1220,631,679
724,w_8161.jpg,5193,1341,2428,1817
725,w_2747.jpg,1923,489,1014,1440
726,w_1518.jpg,2313,85,1578,1213
727,w_9095.jpg,2684,268,1700,910
728,w_7387.jpg,1742,1038,427,1468
729,w_8816.jpg,1377,696,1114,1360
730,w_7993.jpg,1609,1132,774,429
731,w_8005.jpg,1941,1203,1107,945
732,w_4179.jpg,1736,643,1362,1836
733,w_934.jpg,2011,413,1693,1814
734,w_1373.jpg,2127,1544,976,2328
735,w_5511.jpg,2410,2312,2280,386
736,w_2405.jpg,1641,858,1042,1691
737,w_6453.jpg,2703,1561,1437,823
738,w_5720.jpg,2140,1787,1420,823
739,w_6044.jpg,1693,1077,787,1043
740,w_3844.jpg,3458,936,2115,2611
741,w_7859.jpg,1307,1291,1153,463
742,w_8494.jpg,1931,1394,568,1586
743,w_8170.jpg,2555,1395,1328,1128
744,w_3810.jpg,2566,1338,1195,1087
745,w_8282.jpg,1511,2115,1256,1462
746,w_8748.jpg,2182,375,1469,1299
747,w_952.jpg,1644,1595,1121,632
748,w_6002.jpg,2497,1208,978,959
749,w_3357.jpg,2429,2371,2227,637
750,w_8848.jpg,1742,712,1265,1342
751,w_3808.jpg,3320,1792,852,1965
752,w_1525.jpg,2480,935,783,932
753,w_755.jpg,1566,1195,1246,585
754,w_5247.jpg,4458,879,3654,2484
755,w_5196.jpg,1586,1914,1273,586
756,w_8863.jpg,3249,2471,1760,1652
757,w_7425.jpg,1799,2103,1363,875
758,w_4127.jpg,1464,493,962,2079
759,w_3751.jpg,1534,1106,865,486
760,w_2753.jpg,1884,1457,920,-6
761,w_2868.jpg,882,1315,436,957
762,w_2206.jpg,2061,1001,993,770
763,w_1210.jpg,2435,1712,1307,793
764,w_5987.jpg,1637,726,545,1296
765,w_4249.jpg,1690,872,1426,2027
766,w_4012.jpg,3606,294,2347,1387
767,w_4660.jpg,3400,2251,2187,760
768,w_4545.jpg,1511,781,1194,1439
769,w_2737.jpg,1653,693,430,1955
770,w_651.jpg,1391,1347,1307,319
771,w_7927.jpg,2166,678,1763,1290
772,w_484.jpg,1510,961,483,654
773,w_4113.jpg,1227,1015,424,1130
774,w_296.jpg,2233,1310,1903,152
775,w_7059.jpg,2274,1376,1223,858
776,w_5873.jpg,1975,963,591,654
777,w_2145.jpg,1484,1146,197,1062
778,w_6588.jpg,3114,3260,1876,2964
779,w_9125.jpg,2453,1996,1448,1030
780,w_1000.jpg,1575,871,1428,1828
781,w_1411.jpg,3105,2718,2664,1395
782,w_6834.jpg,2469,1572,1293,1007
783,w_8585.jpg,1853,1531,1443,323
784,w_8724.jpg,2472,2046,1220,978
785,w_5651.jpg,2843,1133,1836,2453
786,w_9086.jpg,2712,1312,1550,2974
787,w_2786.jpg,1989,1460,1000,946
788,w_4018.jpg,2103,1674,1471,943
789,w_5909.jpg,3954,1268,1702,2129
790,w_3584.jpg,1815,824,933,1436
791,w_3831.jpg,1821,648,1605,1398
792,w_7590.jpg,3241,1867,335,1764
793,w_7015.jpg,1636,1485,1328,696
794,w_3010.jpg,3770,2374,1753,1325
795,w_5463.jpg,4774,563,3914,1664
796,w_323.jpg,1871,595,644,1742
797,w_3794.jpg,1527,951,1060,-34
798,w_5857.jpg,1467,1061,1397,120
799,w_8201.jpg,1809,969,810,329
800,w_837.jpg,2009,973,662,902
801,w_946.jpg,2674,653,1215,1468
802,w_9100.jpg,1424,1454,988,651
803,w_4821.jpg,1663,1481,1176,714
804,w_2238.jpg,1471,653,818,1509
805,w_2698.jpg,1740,814,1258,1452
806,w_6625.jpg,2050,1537,1598,2092
807,w_3994.jpg,1555,746,1466,1590
808,w_5109.jpg,1304,228,1040,1404
809,w_7039.jpg,3783,2276,2191,1098
810,w_1206.jpg,1897,248,1652,1235
811,w_584.jpg,1778,989,753,1001
812,w_7366.jpg,1899,1707,1346,310
813,w_9372.jpg,1970,1418,571,429
814,w_8118.jpg,2196,590,1169,1044
815,w_1764.jpg,1703,712,750,1377
816,w_7513.jpg,2168,1882,1660,1009
817,w_2111.jpg,3170,1811,1091,1684
818,w_3427.jpg,2388,1225,1378,1474
819,w_8840.jpg,3030,925,1519,715
820,w_3051.jpg,1465,1114,778,523
821,w_8617.jpg,3723,1628,1990,2189
822,w_5308.jpg,1826,1758,1725,488
823,w_7746.jpg,2217,351,1439,1051
824,w_7470.jpg,851,1474,772,339
825,w_4394.jpg,1968,1519,-78,731
826,w_5307.jpg,2134,1539,1548,690
827,w_3134.jpg,1065,608,70,1780
828,w_9061.jpg,2699,862,2670,2062
829,w_8546.jpg,2719,451,1627,914
830,w_2249.jpg,1600,-140,1308,1315
831,w_4524.jpg,2565,699,1596,1143
832,w_5332.jpg,2243,1002,698,1415
833,w_8593.jpg,2569,787,1300,954
834,w_9329.jpg,2863,313,1654,1585
835,w_7502.jpg,2628,908,1275,814
836,w_8714.jpg,2601,1508,1125,1342
837,w_3809.jpg,1693,1469,-64,829
838,w_6855.jpg,1510,903,713,581
839,w_7062.jpg,1416,1116,945,193
840,w_6431.jpg,4412,896,2161,1319
841,w_1377.jpg,2672,1825,1728,1142
842,w_1329.jpg,1771,848,721,1229
843,w_143.jpg,1949,787,1444,1057
844,w_1807.jpg,1776,1026,789,647
845,w_7663.jpg,1827,1103,964,223
846,w_5576.jpg,2172,1166,1053,1210
847,w_6429.jpg,3640,845,2878,2077
848,w_6839.jpg,1993,816,452,976
849,w_3635.jpg,1873,1091,1070,1830
850,w_298.jpg,2245,1232,1221,1935
851,w_404.jpg,3615,1967,1459,1425
852,w_1553.jpg,1423,1174,1401,-29
853,w_3830.jpg,3700,2788,2562,1410
854,w_886.jpg,3455,1997,2347,874
855,w_7654.jpg,3288,1565,-33,1782
856,w_8684.jpg,1804,1203,650,532
857,w_5981.jpg,1826,1038,589,464
858,w_8662.jpg,1582,726,1560,-74
859,w_4217.jpg,2248,1022,1137,1015
860,w_1279.jpg,3007,1624,1354,1016
861,w_4768.jpg,1335,1256,830,456
862,w_8271.jpg,1945,1634,1450,1164
863,w_866.jpg,1600,1128,795,731
864,w_1881.jpg,2195,1939,1751,795
865,w_5126.jpg,1631,-25,1177,1246
866,w_6699.jpg,1676,645,1465,1374
867,w_8916.jpg,2031,1380,1107,782
868,w_4553.jpg,1863,1007,779,1499
869,w_4358.jpg,2464,1096,1191,1046
870,w_2918.jpg,3221,1930,2052,1903
871,w_7576.jpg,2987,991,1540,988
872,w_1455.jpg,2044,1117,657,538
873,w_4223.jpg,2394,1290,1225,979
874,w_5734.jpg,1757,1350,1097,674
875,w_4053.jpg,2179,899,1783,800
876,w_2048.jpg,4498,2141,2131,2083
877,w_5782.jpg,3701,1433,2779,1065
878,w_5094.jpg,2736,1042,1284,1036
879,w_2932.jpg,2201,1025,1346,773
880,w_8276.jpg,1616,777,707,1400
881,w_6478.jpg,2380,3549,2311,1440
882,w_4688.jpg,3251,3400,2197,1495
883,w_7867.jpg,2082,1263,912,1114
884,w_402.jpg,1952,677,1803,1261
885,w_7464.jpg,1588,966,501,1550
886,w_1313.jpg,1722,1439,1084,626
887,w_6442.jpg,1849,1259,1255,701
888,w_5157.jpg,1561,1107,623,1514
889,w_6852.jpg,2603,1485,1833,2672
890,w_516.jpg,1957,1662,1327,722
891,w_3985.jpg,1481,1014,1030,1873
892,w_258.jpg,1616,899,229,661
893,w_9298.jpg,2278,2293,1434,303
894,w_175.jpg,2228,993,1194,1847
895,w_6803.jpg,1808,700,1503,1487
896,w_1359.jpg,926,1079,593,659
897,w_2203.jpg,1894,1276,1010,1134
898,w_1337.jpg,2731,949,867,1083
899,w_7228.jpg,3315,2870,1801,1242
900,w_3763.jpg,1902,794,1073,1681
901,w_6446.jpg,1653,687,1406,1630
902,w_8613.jpg,2392,1413,987,1026
903,w_2654.jpg,2358,770,1049,639
904,w_9410.jpg,2283,585,874,876
905,w_992.jpg,1697,722,1333,1477
906,w_9183.jpg,3383,3245,1671,1175
907,w_9036.jpg,2893,2460,1982,1585
908,w_4367.jpg,3436,1435,344,1466
909,w_3164.jpg,2010,552,1422,1427
910,w_3168.jpg,2550,1206,1038,1182
911,w_3358.jpg,1761,1563,1377,1116
912,w_8750.jpg,2589,1189,1209,1220
913,w_413.jpg,3126,945,1790,1281
914,w_7202.jpg,1374,2002,237,2308
915,w_243.jpg,1493,823,558,1256
916,w_8895.jpg,1915,869,633,912
917,w_3793.jpg,4114,968,2013,2897
918,w_9435.jpg,1815,1575,1297,929
919,w_6763.jpg,3181,1085,1301,2473
920,w_9001.jpg,2441,1007,1242,695
921,w_5318.jpg,1451,1546,1284,293
922,w_4763.jpg,1797,1361,1059,640
923,w_3106.jpg,2722,1088,1367,352
924,w_1583.jpg,4397,1932,2589,1259
925,w_8175.jpg,2013,1108,602,813
926,w_4476.jpg,1576,499,1096,1417
927,w_9263.jpg,1664,60,1179,1558
928,w_927.jpg,2171,898,666,1930
929,w_1266.jpg,2457,1685,1323,846
930,w_5360.jpg,1392,1053,776,739
931,w_5065.jpg,1501,539,1137,1327
932,w_8184.jpg,1934,714,1549,1446
933,w_1818.jpg,1953,1527,1450,971
934,w_5725.jpg,1893,859,628,761
935,w_8280.jpg,1486,886,1220,1559
936,w_2537.jpg,1528,1367,621,1168
937,w_5105.jpg,2043,1222,1134,1205
938,w_2783.jpg,2185,924,1342,1373
939,w_4793.jpg,2888,1864,1741,3337
940,w_9401.jpg,2151,1811,879,1404
941,w_6258.jpg,2290,608,1495,1213
942,w_3364.jpg,1537,1236,374,1689
943,w_8661.jpg,1627,1293,1261,744
944,w_3710.jpg,1679,1841,1083,1138
945,w_4131.jpg,1562,1349,348,599
946,w_2646.jpg,2450,932,1005,1386
947,w_3917.jpg,1774,1131,928,1325
948,w_9035.jpg,2573,936,1189,940
949,w_4293.jpg,2114,699,1584,1436
950,w_936.jpg,3219,1569,1735,3087
951,w_5178.jpg,1685,338,881,1957
952,w_3176.jpg,1805,1432,1096,710
953,w_7574.jpg,2465,1547,1027,787
954,w_97.jpg,2032,1343,1227,784
955,w_1397.jpg,2652,903,1463,1012
956,w_5384.jpg,2131,1684,1436,978
957,w_3468.jpg,2020,631,768,1206
958,w_5137.jpg,1747,1456,1487,912
959,w_609.jpg,1778,1733,1160,570
960,w_8088.jpg,1585,783,712,1352
961,w_4381.jpg,1886,1031,1079,137
962,w_2340.jpg,2639,825,1063,955
963,w_3459.jpg,1290,1055,839,1862
964,w_6642.jpg,1796,1501,590,1078
965,w_9099.jpg,1280,1739,1130,535
966,w_8604.jpg,2031,1055,458,512
967,w_2705.jpg,2118,1179,665,1488
968,w_3192.jpg,1629,128,1592,984
969,w_4140.jpg,1846,678,1189,1639
970,w_9153.jpg,1764,767,1507,1121
971,w_1035.jpg,2343,901,1112,791
972,w_4392.jpg,2852,-63,2772,2152
973,w_3327.jpg,1214,527,877,7
974,w_4013.jpg,3091,1589,1841,1347
975,w_8542.jpg,1510,1212,967,92
976,w_7310.jpg,2036,1051,1344,1627
977,w_9181.jpg,1710,1074,600,61
978,w_16.jpg,1289,831,900,2054
979,w_2940.jpg,1778,1242,1439,641
980,w_5554.jpg,4100,2152,2366,2229
981,w_3429.jpg,1612,1063,679,229
982,w_8838.jpg,2405,1193,649,607
983,w_1995.jpg,1678,1049,875,419
984,w_2563.jpg,2502,1238,2014,2006
985,w_7288.jpg,1491,894,1228,1846
986,w_1932.jpg,1950,1065,1581,608
987,w_2828.jpg,1821,1302,745,1064
988,w_2131.jpg,1644,1121,1178,581
989,w_6087.jpg,2441,1790,1202,1082
990,w_4403.jpg,2142,1281,1239,790
991,w_2652.jpg,2506,219,1391,1138
992,w_7544.jpg,1420,1070,1372,1513
993,w_2372.jpg,1710,1258,1016,648
994,w_2070.jpg,1638,918,966,1466
995,w_2036.jpg,1819,977,1460,2069
996,w_5800.jpg,3230,1988,2242,3451
997,w_269.jpg,1675,670,742,1058
998,w_7437.jpg,2310,1010,1370,434
999,w_6199.jpg,2066,511,1364,1416
1000,w_4517.jpg,3154,1264,1566,667
1001,w_9466.jpg,2651,1696,1494,876
1002,w_6490.jpg,3814,2020,1951,1358
1003,w_1157.jpg,1503,1245,746,286
1004,w_5885.jpg,1771,552,1313,1201
1005,w_2492.jpg,2027,21,1422,966
1006,w_993.jpg,3114,1053,2189,571
1007,w_2870.jpg,2440,75,1494,1176
1008,w_3100.jpg,2583,1656,1760,890
1009,w_5410.jpg,4014,2431,2369,1431
1010,w_1949.jpg,2442,871,1210,892
1011,w_1067.jpg,2755,1367,291,779
1012,w_6210.jpg,2433,1852,1507,1376
1013,w_3916.jpg,1122,1129,2,822
1014,w_4955.jpg,3597,1568,3077,3472
1015,w_2955.jpg,2757,1795,1354,918
1016,w_6506.jpg,1894,765,1061,1282
1017,w_822.jpg,3878,2228,2528,1653
1018,w_1537.jpg,2433,917,1102,1170
1019,w_2493.jpg,2307,1377,1584,1230
1020,w_8454.jpg,1366,970,1144,1232
1021,w_5241.jpg,1586,941,1378,695
1022,w_5221.jpg,1078,2092,994,999
1023,w_8702.jpg,1461,960,1306,1922
1024,w_2056.jpg,4629,1500,2254,1613
1025,w_1466.jpg,1649,1616,1443,730
1026,w_3202.jpg,1662,480,1418,2026
1027,w_1589.jpg,1233,523,791,1005
1028,w_6449.jpg,2863,1278,1193,991
1029,w_6340.jpg,1682,927,1332,1956
1030,w_7653.jpg,2339,1452,232,985
1031,w_646.jpg,1668,1403,1297,619
1032,w_9133.jpg,2219,1142,1250,959
1033,w_4567.jpg,1625,982,255,438
1034,w_8636.jpg,1992,1858,1796,3608
1035,w_1530.jpg,2926,1312,1663,3134
1036,w_8785.jpg,1578,964,812,0
1037,w_7898.jpg,4455,2530,2489,1661
1038,w_3957.jpg,1765,962,1617,293
1039,w_5622.jpg,2321,1702,2121,3280
1040,w_2897.jpg,3274,1804,1193,2091
1041,w_5452.jpg,2390,1452,1375,1167
1042,w_4581.jpg,4103,902,1762,2263
1043,w_4191.jpg,1825,1461,1156,783
1044,w_3184.jpg,3400,1402,1228,1287
1045,w_8626.jpg,2547,2387,744,1328
1046,w_4514.jpg,1410,1091,701,1853
1047,w_2396.jpg,2195,2068,1626,920
1048,w_6526.jpg,1959,1641,1255,897
1049,w_4554.jpg,1485,737,516,2099
1050,w_4858.jpg,2201,1385,872,863
1051,w_3417.jpg,1756,440,1180,1253
1052,w_5668.jpg,1910,857,1017,1685
1053,w_8081.jpg,2612,3201,1906,1155
1054,w_5002.jpg,1748,82,1149,1419
1055,w_7945.jpg,1861,739,692,1100
1056,w_8248.jpg,2075,1582,1712,-77
1057,w_5739.jpg,1676,149,1285,1042
1058,w_1997.jpg,2539,1842,2198,1110
1059,w_4918.jpg,2127,1102,634,410
1060,w_3073.jpg,1622,1042,1337,171
1061,w_7426.jpg,2438,1130,990,904
1062,w_9164.jpg,1732,1159,1098,451
1063,w_1828.jpg,1628,1019,561,1096
1064,w_3507.jpg,1975,1387,1234,914
1065,w_6782.jpg,2634,1125,1775,541
1066,w_3629.jpg,2617,1057,1350,1023
1067,w_4315.jpg,1563,554,845,1300
1068,w_6198.jpg,1836,659,1170,1520
1069,w_9151.jpg,2051,2093,1752,1589
1070,w_1177.jpg,2044,629,1437,1144
1071,w_8997.jpg,3583,2471,2058,1399
1072,w_6034.jpg,2319,1445,1152,747
1073,w_9430.jpg,1000,2043,164,1075
1074,w_8031.jpg,1723,1222,1298,571
1075,w_8406.jpg,1416,1377,1278,1830
1076,w_5528.jpg,5042,1707,2130,1648
1077,w_740.jpg,2239,1472,1181,1240
1078,w_4658.jpg,1735,1844,1636,802
1079,w_4426.jpg,845,779,771,-56
1080,w_6789.jpg,1510,883,-93,591
1081,w_9259.jpg,2415,2540,2344,1259
1082,w_4330.jpg,2902,1691,1937,-106
1083,w_7683.jpg,2529,1029,986,1078
1084,w_8571.jpg,2003,1796,460,1810
1085,w_177.jpg,2388,1445,943,1162
1086,w_3868.jpg,1884,416,1432,1514
1087,w_8044.jpg,1681,1007,984,1872
1088,w_6835.jpg,1523,1382,471,1477
1089,w_4153.jpg,2692,1614,1139,1239
1090,w_8627.jpg,1601,1049,0,626
1091,w_3260.jpg,1748,1210,714,501
1092,w_676.jpg,2213,387,989,1324
1093,w_3053.jpg,2495,1543,1267,1216
1094,w_266.jpg,2085,408,675,596
1095,w_8274.jpg,946,1034,-53,1801
1096,w_1204.jpg,1679,1447,1606,312
1097,w_616.jpg,1757,956,847,1943
1098,w_4919.jpg,2141,792,1616,1123
1099,w_3899.jpg,3473,3318,2376,1801
1100,w_4983.jpg,2240,1076,1208,811
1101,w_9359.jpg,1617,607,1420,1752
1102,w_8028.jpg,1512,757,186,936
1103,w_7873.jpg,1655,393,1250,1226
1104,w_1801.jpg,2117,832,862,2022
1105,w_5290.jpg,1980,762,1182,1186
1106,w_1529.jpg,2058,637,1457,1388
1107,w_4215.jpg,1949,1604,1208,948
1108,w_1489.jpg,2008,860,292,862
1109,w_59.jpg,1713,1248,772,604
1110,w_9456.jpg,1301,712,1289,1560
1111,w_9294.jpg,1897,1122,656,1664
1112,w_4003.jpg,1607,881,1464,88
1113,w_7606.jpg,1784,616,1514,1488
1114,w_1793.jpg,1688,687,1357,1277
1115,w_1275.jpg,1706,1533,1294,709
1116,w_2150.jpg,2250,1579,1106,1595
1117,w_4056.jpg,3930,2483,2769,1422
1118,w_4183.jpg,2162,1312,966,759
1119,w_5957.jpg,2062,309,1317,1489
1120,w_73.jpg,2341,1283,1842,3254
1121,w_9143.jpg,1504,1794,1241,870
1122,w_1961.jpg,1301,1612,1218,460
1123,w_4899.jpg,4151,1892,2066,1672
1124,w_91.jpg,2219,183,2197,1698
1125,w_5535.jpg,3137,1114,908,1130
1126,w_1684.jpg,1846,995,669,502
1127,w_465.jpg,1568,863,589,172
1128,w_435.jpg,1569,1114,1279,94
1129,w_7175.jpg,2053,742,483,1061
1130,w_6032.jpg,3031,1720,1175,1069
1131,w_9065.jpg,1893,1766,1295,682
1132,w_5246.jpg,2125,1149,675,1285
1133,w_3284.jpg,1935,938,1273,1618
1134,w_21.jpg,1533,1263,156,658
1135,w_5091.jpg,1512,688,989,1777
1136,w_4531.jpg,1892,1228,1474,93
1137,w_4576.jpg,2482,1578,1456,1130
1138,w_4557.jpg,3142,984,2269,1032
1139,w_1756.jpg,1627,1015,332,1235
1140,w_1016.jpg,1724,1295,783,239
1141,w_4354.jpg,3033,1460,1477,699
1142,w_4720.jpg,1961,686,1154,1708
1143,w_5100.jpg,1887,1139,1779,600
1144,w_3863.jpg,1584,579,907,1957
1145,w_5520.jpg,2706,2158,1703,1889
1146,w_3931.jpg,1610,1386,918,567
1147,w_1112.jpg,1437,536,1421,1301
1148,w_5928.jpg,1439,1581,1260,-27
1149,w_2120.jpg,1789,1600,1465,782
1150,w_355.jpg,1639,1268,825,525
1151,w_1802.jpg,1545,1025,642,1262
1152,w_3355.jpg,2419,1629,1360,1990
1153,w_3697.jpg,1937,595,798,1160
1154,w_3516.jpg,3307,2279,2101,1103
1155,w_7782.jpg,2616,45,1347,631
1156,w_6929.jpg,3405,1259,1694,1921
1157,w_4273.jpg,4447,2374,1935,2102
1158,w_5856.jpg,2218,1488,1119,981
1159,w_8763.jpg,2083,1519,1451,1679
1160,w_1563.jpg,2550,283,1406,820
1161,w_3790.jpg,1629,994,1434,662
1162,w_1870.jpg,1510,1438,1014,271
1163,w_7349.jpg,1831,1098,1280,298
1164,w_8643.jpg,2273,1237,1194,1260
1165,w_1517.jpg,1953,1457,1590,742
1166,w_261.jpg,1572,1015,592,560
1167,w_9214.jpg,2727,729,1526,1313
1168,w_1812.jpg,2959,1196,1222,3416
1169,w_1795.jpg,2144,540,1192,1171
1170,w_2539.jpg,2216,1050,861,1959
1171,w_3474.jpg,2131,971,1070,537
1172,w_1491.jpg,2090,863,672,1564
1173,w_8319.jpg,1499,704,1357,1630
1174,w_1364.jpg,2125,1138,704,1123
1175,w_6600.jpg,2707,1363,2126,2608
1176,w_9200.jpg,1812,841,972,1134
1177,w_3093.jpg,2207,742,1005,1088
1178,w_2564.jpg,2805,1027,1324,880
1179,w_5801.jpg,2655,712,983,681
1180,w_8259.jpg,1576,1327,1342,-129
1181,w_8721.jpg,2680,1046,1148,962
1182,w_6285.jpg,2084,865,973,1136
1183,w_6247.jpg,2508,2833,2320,689
1184,w_9326.jpg,3150,1694,3057,3179
1185,w_3848.jpg,2673,1626,1244,964
1186,w_7758.jpg,1295,-29,1210,1145
1187,w_1456.jpg,1561,1184,732,431
1188,w_5726.jpg,2430,784,1246,1193
1189,w_3692.jpg,3187,834,1199,854
1190,w_6030.jpg,3154,1208,1914,2491
1191,w_5722.jpg,2183,1016,673,521
1192,w_2265.jpg,1711,1651,313,1367
1193,w_5270.jpg,3018,2339,1450,713
1194,w_7691.jpg,2134,623,1463,1094
1195,w_4280.jpg,2688,2841,1995,1206
1196,w_4253.jpg,1665,1629,741,1386
1197,w_717.jpg,1813,1331,1157,479
1198,w_3005.jpg,3559,947,1550,1883
1199,w_5704.jpg,3262,2753,1626,1284
1200,w_1039.jpg,2069,1145,904,1083
1201,w_6331.jpg,1642,698,981,1823
1202,w_5915.jpg,2379,1357,342,2075
1203,w_2913.jpg,1966,1257,1809,2102
1204,w_5503.jpg,2032,1762,674,1247
1205,w_6548.jpg,1681,102,1342,1350
1206,w_4503.jpg,3868,1833,1842,2459
1207,w_9244.jpg,1527,941,134,903
1208,w_1073.jpg,1645,745,864,419
1209,w_8124.jpg,1566,1130,664,311
1210,w_3886.jpg,2598,1047,1516,1377
1211,w_7467.jpg,1747,1110,760,858
1212,w_4860.jpg,1860,810,920,1517
1213,w_8531.jpg,2597,1924,1182,948
1214,w_1984.jpg,2390,1914,2226,3047
1215,w_1221.jpg,2770,2159,1918,3142
1216,w_670.jpg,1606,1725,1576,924
1217,w_4176.jpg,1352,1194,1090,153
1218,w_4544.jpg,1857,650,568,796
1219,w_5804.jpg,1930,1808,900,1040
1220,w_4423.jpg,5137,2081,2685,2345
1221,w_3854.jpg,2339,1119,1437,925
1222,w_3413.jpg,1639,747,1114,1267
1223,w_3209.jpg,1618,492,944,1232
1224,w_8103.jpg,2064,1380,1509,759
1225,w_2323.jpg,2246,1274,1314,531
1226,w_7319.jpg,1880,202,1561,1286
1227,w_3126.jpg,1655,492,582,1585
1228,w_9064.jpg,1720,985,533,1166
1229,w_5493.jpg,3022,2651,2625,1004
1230,w_3878.jpg,2286,1286,1100,1036
1231,w_9024.jpg,2397,1830,1622,1196
1232,w_3232.jpg,2407,416,1663,1307
1233,w_4129.jpg,2166,683,1535,1259
1234,w_2847.jpg,2763,2433,2393,680
1235,w_3680.jpg,1659,1224,517,435
1236,w_5765.jpg,2016,313,1339,1236
1237,w_125.jpg,1282,1025,915,266
1238,w_3655.jpg,2019,886,885,858
1239,w_2209.jpg,2954,-156,1938,973
1240,w_636.jpg,1658,955,910,1073
1241,w_8409.jpg,1804,1633,1804,1178
1242,w_2881.jpg,1798,819,1233,1587
1243,w_8536.jpg,1318,974,743,-76
1244,w_4030.jpg,1902,900,620,1076
1245,w_1924.jpg,3792,442,1376,1581
1246,w_259.jpg,2639,1483,2588,3025
1247,w_3461.jpg,1976,1310,1292,1180
1248,w_2089.jpg,2181,775,1014,894
1249,w_9239.jpg,1742,608,1497,2000
1250,w_1005.jpg,2582,557,2283,2433
1251,w_3952.jpg,461,481,-35,481
1252,w_3172.jpg,2387,1267,1388,885
1253,w_2401.jpg,2373,1002,1184,1425
1254,w_8425.jpg,1366,1683,228,2022
1255,w_6644.jpg,1878,1571,1408,617
1256,w_523.jpg,1862,823,1807,1689
1257,w_399.jpg,3034,1305,2024,2303
1258,w_3212.jpg,1626,645,546,1532
1259,w_1799.jpg,2634,1603,742,1281
1260,w_4611.jpg,2307,1544,1346,1008
1261,w_7253.jpg,2378,1045,1179,1061
1262,w_7439.jpg,1699,173,1337,1154
1263,w_3521.jpg,2577,1861,1000,740
1264,w_4292.jpg,2433,1005,1017,1336
1265,w_8156.jpg,738,1647,445,1772
1266,w_2412.jpg,1588,1301,1191,632
1267,w_2701.jpg,1951,934,1265,1288
1268,w_8429.jpg,1835,942,777,1704
